x,y,token
-28.099098,-1.4001337,precise
68.95101,10.484098,Joram
29.860493,25.961191,evermore
22.350607,21.410427,deliverance
-37.626892,40.37225,shocked
-27.78789,16.201157,joint
-45.850384,25.553404,guided
-30.152931,33.45539,earn
-43.55646,22.361895,sentiment
-31.910646,-39.334183,mud
0.9278452,-45.92507,angle
16.708202,-29.900423,grim
-44.084377,19.0443,relation
32.91347,-39.347103,India
-25.864212,8.401432,owners
-32.67266,-22.646461,Seymour
8.8445215,6.6203847,empire
-16.783949,26.974314,manager
20.994642,29.571299,exalt
-2.3561347,28.522665,pioneers
18.168823,-27.778484,filling
4.2871685,10.422327,prime
-54.628075,-16.92617,T
11.198049,36.019924,Children
56.472652,4.654977,Jephthah
-44.78089,4.2168975,expecting
-31.421055,39.711662,excessively
-38.812077,15.428108,additional
37.67458,6.618001,astray
-28.161049,-15.601888,Eton
-40.189003,22.651785,essential
12.850124,-0.98786736,People
-37.539043,-29.521082,Bab
28.735239,22.766552,elect
-46.696457,16.355185,increasing
48.298454,10.947551,Barnabas
35.591965,5.783169,lots
-22.60287,-12.62501,Whales
0.49773768,-51.596542,astern
-40.40583,19.449291,duties
9.180978,-56.32908,heel
-39.429646,23.384146,notions
-17.10549,36.755085,ME
66.80084,22.187561,Hananiah
-55.724644,14.908064,declined
5.538058,-44.84368,ribs
-43.266388,-0.5478565,staid
-5.9572773,-49.923325,gazed
-38.845795,31.820541,inconvenience
3.7725163,22.522959,Hence
-19.01618,-44.932213,closer
-30.45375,36.08167,suggest
6.038626,-49.80744,floated
-8.141262,-55.01007,fan
27.766027,19.855448,workers
-22.245846,33.974743,lease
-38.61509,-26.542902,Usher
21.412651,-29.542538,mould
-44.564644,25.416569,prudence
14.765632,47.387184,Wherein
-3.2037485,-44.50591,split
-15.743853,43.329315,Please
-36.562218,24.221315,industrious
-2.511246,38.865574,assume
41.74879,2.1957264,courses
12.665454,-14.087016,Above
55.731346,21.924473,Amnon
-28.093708,-16.469362,Salt
32.14691,37.94325,Ask
-43.473907,27.34501,acting
45.80542,-14.175053,rods
-45.99337,24.385149,fortitude
-6.389413,-45.959476,Parsee
25.684996,-39.730232,stately
-33.528572,17.492516,lasting
-31.57336,-6.3271174,sensation
15.368676,37.72304,Ere
12.138711,45.656227,bee
47.417614,24.557163,rebuked
21.321833,13.196279,disease
11.035072,-10.780174,returns
-52.435028,-17.801943,E
-18.291618,-40.667763,hurrying
-33.566776,19.620846,occasions
-47.321587,11.6417,earlier
18.895782,-20.177685,chorus
-59.26408,7.7707853,Attorney
-32.52574,26.655739,strictly
31.842117,39.878887,Doth
-29.557003,34.560135,accuse
45.054348,-19.823627,bowls
45.043823,-22.795078,cherub
14.312942,9.841328,wearied
-34.475365,33.102055,reconciled
43.248726,-19.455956,breastplate
9.737262,12.950447,forthwith
-2.5792909,-48.411472,bending
56.353622,5.2283053,Baasha
-32.970055,-18.750658,Hirsch
-33.239227,-22.370386,Harrogate
-14.83199,4.064567,crazy
-31.364916,-16.785875,Catholic
12.357094,-53.96309,frock
-56.833176,9.645195,Dalrymple
52.632816,4.4212656,Israelites
11.027921,-0.75368166,passions
7.4413953,27.334915,Justice
3.0159602,8.13571,gross
-1.1792605,45.201576,beget
-7.087736,-28.121006,traveller
8.859592,52.049545,Ophelia
7.955304,22.829483,General
56.80608,17.759005,Levite
-18.948114,-13.663564,landed
-42.31394,15.847159,variety
52.65556,0.17703168,goings
3.8435612,50.044502,Lenox
-3.4685576,-11.281939,repose
-22.470188,-7.0328183,whiteness
40.494232,2.369085,burdens
30.807625,10.341645,falleth
15.090919,8.388675,slumber
67.7147,15.79992,Elam
28.746805,-41.544647,Manhattan
-0.85401106,-23.799446,thread
5.1146393,-44.371185,upwards
17.462048,-17.95334,Pioneers
-40.235264,24.86052,undoubtedly
-56.83112,-28.934326,Luc
-42.497864,21.530516,source
-36.400154,-37.36772,Chatterer
23.122335,22.402344,ordinances
11.93491,50.273087,vse
28.780136,17.834225,perverse
13.464799,41.84105,Serpent
-37.66682,23.559772,benevolent
4.7273016,50.26583,Lucius
-7.359476,-32.07269,policemen
-44.647057,14.690851,remarks
-51.047035,11.729251,proposal
-5.735614,39.6405,discern
-1.5249922,47.82244,Country
25.079348,38.203724,camest
-38.016872,-36.584908,Mink
11.545276,50.16581,Honor
30.164288,-31.163267,floods
-42.702507,-7.189079,embarrassment
-17.663889,-26.677158,changing
-31.168663,33.020824,approve
-5.3077044,14.196205,purposes
1.6220055,-34.84581,curiously
-27.848173,34.867653,prefer
-39.52519,-6.5067654,gravity
24.829943,21.456366,saving
32.96929,23.904198,executed
-46.975708,23.516796,improvement
56.425316,21.787445,Uriah
-50.572273,11.086073,pianoforte
44.237762,-26.011547,arches
0.36741215,-51.654594,leeward
15.172111,-39.92883,dismal
1.48762,-14.210735,dropt
38.068718,-15.997046,ointment
-54.222904,3.8431435,Cleveland
-22.59678,-4.093291,class
-25.52348,-4.2200727,supernatural
25.602003,-17.09022,nostrils
14.276665,-2.0410407,identity
-7.4512544,-32.300232,parade
-30.242567,31.387259,conclude
-35.198135,39.870155,syllable
-12.869592,-12.908972,leader
-23.534468,-33.067036,managed
-34.178726,23.0815,neglected
58.86249,-6.2128005,harps
26.11955,-9.019519,clothing
14.417596,-5.8157396,Its
-20.586973,15.565039,accounted
26.757626,18.01953,deceitful
32.920254,-13.453653,tooth
10.402911,-55.64506,palms
-30.396673,27.378855,answers
-12.937433,-49.4662,furiously
23.534674,-41.13009,shells
-27.24641,-8.541437,instinct
44.567417,17.954271,accused
-34.766933,-25.789764,Lucifer
12.67547,-53.446766,moustache
-17.694689,-32.96357,frightful
8.528043,-25.004328,mostly
13.94404,-14.793868,Fiend
-14.251975,37.73614,ain
19.236725,-9.524119,pound
60.38065,20.606392,Hittite
47.77474,-15.937858,kine
39.03246,-14.48708,bottles
34.292435,21.903759,testified
-7.5888352,-48.794266,rigid
-0.64599746,-26.393864,pack
29.809078,22.754778,punished
-19.249317,-47.449932,glancing
-10.85443,22.170528,strawberries
-12.41165,-50.332333,seizing
-17.36313,-10.067172,marks
-1.6434402,-37.305367,descried
-38.57158,24.713984,ridiculous
2.2834983,-43.514797,track
15.353587,-36.937466,hedges
-2.963719,-29.736214,lungs
-32.655163,15.675626,retain
8.300152,5.1249475,Jove
6.6966453,-35.790718,interior
14.354128,-14.322925,Chaos
-41.80334,-7.4759107,momentary
44.963657,-19.938066,shittim
-39.256054,21.622553,approved
13.11044,47.913868,Play
39.113354,-14.749113,handful
21.808718,-44.12204,dense
-10.508638,28.546722,election
-44.837738,31.477829,discretion
-12.100873,42.73543,ho
-28.831205,-7.252038,vaguely
13.457875,-45.585033,drooping
8.906295,-37.456753,dreary
45.45075,-10.990329,dedicated
5.464414,21.333818,Fast
-5.1858053,-29.210537,wearing
9.41822,-34.930393,storms
63.57706,22.24322,Korah
-40.618507,-30.122656,Caterpillar
-10.603808,-36.031796,closely
68.564766,6.260862,fourteenth
-44.892876,-8.244269,hesitation
10.976528,30.544273,anon
13.232833,50.76127,selues
16.860464,-25.435844,crowds
-49.316906,20.339037,expressions
-24.81074,-40.762398,louder
5.7830443,15.767193,brute
30.460766,-26.932953,frost
-9.228845,-10.405886,million
38.10648,35.60938,Save
42.041,-16.43684,covereth
-43.897625,30.871777,flattering
25.516027,21.871813,corruption
-21.830997,3.0870728,author
-38.803493,33.74802,disgrace
23.532333,-36.45015,folds
-28.50401,-2.185063,actual
30.176874,14.443939,findeth
34.59159,37.828873,Return
23.40272,30.970116,warn
-45.044968,2.269344,excepting
68.17056,22.103539,Johanan
-31.988901,-7.8335176,occasional
-37.337936,-29.705347,Christopher
-39.419796,14.5652275,activity
10.130809,-41.716476,devilish
-25.230791,38.1451,vote
-35.29815,-37.8071,Pasture
3.986299,15.10214,causes
62.709286,23.999746,Ezra
42.773125,18.541403,marvelled
67.966866,21.608818,Shallum
-23.006617,-12.625604,Dutch
68.954216,9.520681,Uzziah
29.020737,-39.76386,farms
34.825623,-22.138851,robes
-14.774022,-34.088444,cell
-32.29873,-25.02507,Flora
-15.281072,26.386951,defy
-10.514628,-52.168587,darting
-22.615488,-5.3854146,quantity
-34.779083,22.410257,contrived
-36.97204,-33.45509,jury
2.3791997,-49.84738,fore
37.16658,-14.834348,hairs
9.456301,49.554546,faire
-10.371262,46.860504,forbear
38.58816,-3.2134333,dwellings
-6.1279354,-59.122166,wig
52.28361,3.7636921,giants
-24.585587,36.26225,protest
-24.730011,-11.831924,chapter
28.538368,-40.9252,northern
9.884359,40.891098,haply
-13.077248,33.648743,coward
45.13836,12.257331,forsook
-40.95086,-18.53982,Englishman
24.522692,15.98292,guile
-44.784313,28.222708,injustice
-32.804802,-36.029186,mouse
52.650333,-1.993766,Carmel
-1.5026655,38.15225,demand
-14.160775,-40.12371,knocking
-36.29204,-28.051136,Fedallah
27.464094,-10.195796,burial
-8.4790325,21.739153,eggs
31.842077,39.83349,Beware
-29.080835,-33.345993,someone
-43.306313,17.823112,independence
-21.890589,-14.030521,cruising
-25.36623,-1.0954968,phrase
14.633121,-17.854464,dances
-25.35533,-38.120792,faster
32.87865,21.56523,abhorred
-24.991232,-11.78513,official
-36.412476,32.347767,introduce
-39.184853,22.479095,correct
-46.20805,28.82121,endeavour
-25.145182,-3.236372,obvious
9.6100445,-58.178333,thumb
-42.30414,-31.718248,'--
19.906458,-42.68107,transparent
-36.45011,15.609152,total
28.363832,29.519548,precepts
-34.392307,-35.515778,fox
-16.472294,-32.501324,tulip
1.7979078,-50.080677,ladder
-1.9496273,-23.962284,carries
18.139046,-20.409224,hoarse
41.048153,33.954224,136
-20.804432,-25.952177,frantic
46.45779,10.736578,strove
-32.937782,-6.198739,unconscious
44.585968,4.087196,wandered
-35.44161,-27.043192,desk
-19.581095,-38.384388,loudly
28.20879,-18.787214,stripped
32.048267,-31.540043,fountains
1.8353603,19.697428,verse
-47.477192,6.9143453,preceding
14.085567,31.056358,Judge
10.56825,-40.164013,ponderous
32.85235,34.650356,Notwithstanding
-42.197586,28.454538,encouraging
15.350974,-14.946957,Deep
-17.976954,-1.7584769,adventures
4.289918,48.96228,Thunder
-4.00661,-49.986423,screaming
51.936943,4.545131,companies
-24.36357,-31.805311,Everybody
9.36803,-55.865086,joints
-23.152637,-2.5938163,commonly
-14.112904,-30.61452,abrupt
7.7913675,-37.283066,irregular
-3.7627404,-39.711105,watches
3.020317,49.3667,Song
-20.786688,-18.652987,actor
-21.3721,-12.806029,captured
-26.419643,39.46435,positively
43.77551,-5.4154406,hallowed
-17.057137,-46.404682,nodded
38.861973,7.0417233,whithersoever
16.190506,35.498085,bruise
8.16019,-7.7356777,airs
-28.908566,24.697449,confident
-37.002846,15.216691,prolonged
-55.976227,-17.27892,IS
13.699838,21.48573,confirm
-14.397099,-12.913171,navy
-8.523361,-51.470284,cloak
14.856826,-40.587425,phantom
-55.0189,5.329039,Campbells
-25.64171,36.918716,permit
-7.206772,20.889454,drown
2.3214457,23.375984,War
-13.901043,32.52692,ladyship
-25.258335,-10.178208,drawings
-33.94855,-29.354435,aboard
-35.713192,-33.27962,Tom
-38.159855,19.955696,method
22.238707,24.30151,wisely
-1.5205226,-49.981815,fence
25.208673,22.791761,recompence
-40.20008,-4.330173,polite
10.463217,-43.245197,visage
51.125748,-5.6461163,entry
-43.733986,22.355137,abilities
23.428839,-38.093567,banks
31.999723,-2.8748705,rend
39.09942,-7.3475165,hire
-23.553156,-34.682114,courtiers
-49.35228,10.688231,endeavoured
-38.27797,15.561554,calculated
5.85329,49.836617,Cinna
-59.951893,-19.790747,Project
-40.593693,32.403164,oppose
44.10534,0.8151318,hasted
43.55285,25.774406,Hebrews
-44.171204,10.618441,formerly
27.038984,18.910912,lust
11.6637745,-14.942722,Sin
36.824753,-22.433569,nails
9.901097,52.26959,deere
-49.32749,23.486498,opposition
35.74919,-7.125126,herbs
40.30858,8.473539,robbed
24.985611,24.660837,seemeth
18.841442,-19.559507,drums
-35.625366,32.806583,respects
46.285095,20.951847,accord
-28.245485,24.703367,gladly
13.2017565,-13.262016,Mean
42.64143,-7.1918626,tithes
9.252815,32.259937,Scotland
-25.738508,-21.601414,Last
-17.276413,-44.98984,examining
-47.302498,25.401619,secrecy
-33.302364,-14.507865,Latin
39.23715,35.287636,94
-41.532875,7.134066,gaiety
28.961033,29.10352,lovingkindness
-32.80069,2.9007232,raising
19.708559,-30.681383,elements
9.61103,-9.100121,incessant
-25.67332,37.43307,oblige
54.837875,-0.38808262,Arnon
68.58167,6.3958936,twelfth
39.389576,-16.747486,talent
-3.9798212,-50.45992,Presently
-20.016005,-44.83896,Cutler
3.024574,9.473289,beings
37.480278,17.549116,vowed
61.15963,25.252373,Baruch
21.890089,19.617329,excellency
9.769675,-28.109415,roads
-35.229717,-35.436962,Moon
-38.9801,-3.9940195,unexpected
0.20839415,14.694666,lowly
22.053295,-4.663403,changes
6.3692765,39.304825,Fate
12.542777,-15.101316,winged
-46.941467,23.780313,indulgence
-31.610165,-35.644363,cage
-2.877914,-40.113758,shooting
62.326866,21.817144,Zeruiah
18.506908,-39.190804,pile
44.81751,14.713308,Macedonia
-27.873903,-18.242155,Council
-38.302395,16.214857,inevitable
24.219082,39.374428,saidst
-17.736872,-21.792978,insane
12.956542,-5.088802,peaceful
-47.100376,24.194536,shewn
39.05268,-19.16866,ornaments
-49.108868,3.660844,removing
-23.752686,40.78859,sighing
47.36345,-21.8172,oracle
30.855898,24.296892,magnified
-25.862179,-6.9045334,admirable
-23.117556,25.915377,partner
49.890354,-16.01861,baskets
1.8200512,-16.740236,waking
-32.487812,35.619232,consult
46.29214,-14.040141,stripes
-43.027637,11.973303,experienced
-39.89558,22.317728,qualities
20.535221,-40.37508,bull
-18.204632,-14.547908,capture
24.564898,28.354843,rebel
54.32537,23.842352,Adonijah
-38.202396,5.494077,supported
-41.1908,-11.979369,insisted
9.124408,-17.578402,tormented
-33.80667,33.679615,employ
20.02865,-43.37336,western
34.556442,42.209114,Lay
19.482285,-28.869177,measureless
7.7560654,-28.336462,ruins
29.959616,38.163326,Whoever
8.42207,46.535896,Watch
36.961082,6.5648394,maidens
-37.11001,-3.3549173,cautious
-26.0995,39.48875,cheerfully
9.696949,-54.24156,waist
44.844162,-19.570076,twined
-41.14441,-12.059393,appeal
14.239645,-30.970638,bears
-26.90047,37.02354,treat
-8.883882,-38.603107,struggling
7.3079348,-34.204758,hue
17.587708,21.841665,lusts
-32.152885,-9.3796215,brilliant
-14.142988,-45.838814,snatched
-15.598317,-31.700575,needle
34.785072,13.317209,bond
33.161106,-19.770872,colt
-9.402055,-50.903156,slip
22.225481,-40.657295,guns
-22.620846,0.6729259,operation
-39.58293,-26.89723,Ratcliffe
-3.286535,-49.055878,tossing
-42.15608,-12.10157,hesitated
7.6340885,-57.66183,mantle
-34.6208,17.236794,ambition
-8.1570835,-50.591324,sticking
-9.884659,-48.801327,lap
-6.002211,-55.932037,monkey
-56.96651,-26.908787,Scena
26.203508,26.447794,persecute
-38.33831,-24.223814,solemnly
8.482063,52.10308,Thane
-51.707947,7.2941036,awkward
-32.254704,19.571533,debt
9.4205885,-8.965533,memories
-43.352497,15.809259,partial
-33.32073,34.30392,provide
18.5949,-26.7531,brood
36.585354,13.652288,uncover
4.671199,-50.636105,hump
-17.00778,-42.76373,chanced
-18.13077,25.497944,folks
-12.199485,-40.19906,resting
33.918163,23.103245,treacherously
63.936764,22.515415,Phinehas
-43.173515,-5.5198765,agitated
-38.385124,-17.816713,lawyer
-57.154343,-28.84624,Mal
10.546307,51.84249,Messala
-37.569923,23.918653,intelligent
-20.500834,21.1018,theory
-17.160273,-26.578432,moves
-20.679878,-17.474163,page
-49.527657,19.295858,suited
-42.572147,21.671041,felicity
-27.604353,-3.893669,perpetually
20.70986,-31.131067,spacious
-13.758336,-21.82259,bigger
-28.937998,-4.8483605,adventure
-8.77026,-20.205973,killing
-15.285196,-3.0485017,aged
-53.385254,1.0286382,Bristol
29.058933,19.783,falsely
-32.521706,-25.002949,Count
20.875134,-45.289944,circles
-48.473225,23.996607,preference
-9.127379,-57.081913,heels
32.7233,-34.384907,brooks
-15.37364,-32.386215,washing
-23.39574,-42.570442,shrill
-35.597977,-36.27532,Chick
-10.40882,-36.75702,settling
31.368473,13.2803335,whoso
-12.00887,-37.222992,shoe
67.37387,11.616678,Nebat
-40.26966,-25.670069,nodding
-53.586735,2.0728135,parish
53.953945,5.0761733,besieged
-4.877112,-51.295856,ceiling
50.548912,3.359014,Ethiopia
37.159733,7.0575724,virgins
32.16255,18.542181,adversary
-1.7346166,40.61503,relate
-20.832314,-37.446186,pushing
-35.685608,14.728856,reminded
-3.795394,-36.6802,blaze
-41.74613,-2.2716,announced
-17.331736,15.561696,sixpence
-30.339712,-13.704494,volume
-3.4178534,43.675903,rightly
30.531528,-41.54102,singer
-54.078735,-1.7168022,Tuesday
-3.0265114,-5.6410003,plays
-47.190647,5.5188174,attempts
21.034582,-17.200863,wailing
12.055686,-53.40131,shirt
39.67934,35.5172,77
34.250237,3.8458114,overthrow
14.597556,17.2798,tradition
-25.152447,31.362316,dreadfully
21.817184,-20.314981,swelling
55.61845,23.596107,Abishai
4.891146,45.117405,Farewell
54.72705,0.1060075,Euphrates
-41.902462,15.826478,alteration
-11.87232,-52.0143,waistcoat
-41.49761,28.777418,thorough
30.230076,-34.140377,orchard
60.988102,12.727456,divisions
-34.029194,20.763927,genius
48.82088,7.726071,Nineveh
55.84902,4.9576735,Benhadad
47.463734,24.50374,mocked
-51.704197,4.149701,dined
-7.0444245,35.08003,crow
60.249763,2.9843216,Jebusites
67.86997,7.4279237,Darius
-38.51695,6.3324575,animated
-41.847157,17.422537,amount
23.774801,-25.019428,plenteous
-38.5975,-9.477549,proudly
1.8409691,-51.311203,windlass
3.8389747,-51.67076,loaded
41.130436,15.547681,proclaim
-0.76311445,-48.86012,balcony
48.416492,9.344336,banquet
32.12015,3.5518236,stumble
-29.700634,29.631992,affect
22.809357,18.795336,rebellion
-0.5142471,-4.3244133,brains
17.054792,-22.617788,mocking
-10.138612,-53.614075,tin
-43.0951,24.62828,application
-42.71293,-4.694056,thoughtful
-38.72441,-26.156433,Hood
21.20251,-21.44738,joyous
-34.326927,-36.82832,Hen
8.652098,49.343567,Hand
-23.325665,-11.2772665,included
-45.18108,25.989704,unworthy
-18.888712,-46.168217,Madeleine
67.766716,21.400803,Meshullam
-34.269733,32.630898,neglect
-19.05038,-9.257608,remote
17.01065,2.3926046,departing
23.055521,29.407732,overtake
-56.779102,16.182629,pleasantly
67.548325,22.125216,Maaseiah
-56.97167,11.510765,niece
-7.941571,-0.9937439,Paris
44.255795,-24.98165,measuring
41.149734,-11.140278,leaven
26.39681,-35.731247,scent
27.23889,-37.986717,cotton
37.037575,35.301292,139
-20.194574,21.125193,philosophy
30.762007,-38.62813,superb
-13.798562,23.620584,hears
38.09116,-29.048897,warp
-28.226164,-13.514144,Castle
20.926968,23.478304,abound
3.0449092,30.605436,sport
5.2600064,-45.693783,plank
3.5823035,-5.5721607,Other
16.951674,-14.035936,dire
-38.19646,-26.553434,Vane
35.017593,0.5363696,Gather
40.64377,-23.924063,diamond
-7.289846,-13.374966,vacant
-40.540134,-25.995474,angrily
35.25209,41.40658,Cast
-45.035816,16.686327,afforded
20.351643,-44.94964,winding
5.9529276,-37.088543,intense
14.362877,-4.974689,continent
18.972311,40.303055,Honour
-1.0286179,-46.966442,crept
-22.957474,-6.232059,system
34.828827,-20.289425,knives
3.9450016,-51.584206,stove
9.621982,41.643013,Might
22.489634,5.268393,embrace
68.97777,9.706175,Jotham
-11.999679,13.86659,presumed
-47.103256,14.973138,excess
44.67131,-20.843346,hooks
34.12807,-5.622187,suck
-37.45516,-5.2387137,soothing
25.497353,40.977654,Dost
31.121172,12.068953,beareth
31.686192,-17.387135,nail
55.694557,3.4976485,Amalekites
-25.872616,-31.85727,babe
41.814823,36.088562,80
22.317837,-18.728733,earthquake
-51.99533,20.794693,softened
-24.499584,-0.82652307,policy
57.04126,21.432354,Tamar
-16.456116,31.60922,afore
16.415459,11.9293995,calamity
31.499664,13.176674,killeth
63.9833,21.247463,Boaz
-5.985311,-49.571247,panting
34.39644,2.11123,siege
33.702293,19.18247,ministry
-32.499508,35.56876,invite
61.944374,25.107674,seer
55.07322,4.2214293,Midianites
-37.021183,31.695597,procure
-55.132698,-1.1712563,Monday
-38.98547,15.562275,temporary
9.7343,33.13777,Full
14.769904,-38.211994,pursuers
41.692646,-0.21918496,carcases
-22.082544,11.260956,robbers
33.11364,17.045715,ransom
55.86195,4.2661266,Amalek
18.679008,-14.16633,tumult
-40.920418,-12.385602,meanwhile
35.09176,36.619915,Rejoice
-37.565742,21.612396,moderate
33.66212,15.191443,oppress
17.27307,14.917896,Wisdom
33.091854,22.701563,wickedly
30.999693,-0.20517491,sceptre
2.8688936,-31.211643,limb
-12.324663,42.476784,Run
37.366573,-10.933795,vinegar
-29.492287,34.68993,succeed
56.229374,5.768297,Lachish
13.662985,-48.448986,feathers
-9.7726145,35.774765,dam
-41.92136,-2.3890796,roused
34.980198,13.569907,usury
30.752813,0.3109885,fortress
-6.642407,42.76807,warned
0.84585744,32.05713,fain
-0.5697838,16.995378,guest
26.355127,19.907738,subjection
-20.704855,-37.20104,letting
-14.163728,17.37348,member
-19.968699,26.918121,insult
10.427293,47.18677,Fortune
11.690562,50.362946,eare
-15.102833,37.236603,hadn
13.628621,27.65445,immortality
-34.92477,-24.59138,Kidd
6.449925,46.54011,warlike
13.789503,45.070885,meane
-38.35819,-26.389997,Cray
12.896911,-53.017677,buttons
-36.30058,-37.648613,Crow
-19.761877,-31.06606,shell
-36.33132,-37.708805,Jay
2.1016545,-51.650517,slid
-4.5797367,35.02145,disturb
-39.41408,11.219491,visiting
-8.555535,-52.340736,pin
-57.795307,-26.376644,Chapter
42.066315,22.260761,baptism
-28.210594,-27.210058,pig
-0.8263811,-52.765915,sweeping
7.8731503,-49.19244,clinging
-8.145814,-48.855286,brows
-13.034231,23.848806,keeps
-3.469119,-8.8210125,sublime
9.238955,-48.713337,spray
19.348186,-29.033669,fluid
-8.464052,12.621378,dreaded
29.302717,-42.163902,Mississippi
53.519585,-16.444317,seventeen
19.54439,-47.67394,cannon
33.32714,36.946133,Except
-27.826174,-15.012291,villa
-10.292462,-37.982624,Meanwhile
-6.9027834,-16.160685,beer
-17.113272,-30.527185,dish
43.770184,16.75058,proclaimed
-11.033533,37.42155,eh
22.846138,-41.715374,bark
-15.5246105,-36.901054,Lakeman
-16.245726,29.387245,scrape
-27.901508,-15.157746,etc
13.260908,-41.63979,choked
48.282795,-1.7830199,dove
-59.15046,9.944485,Cox
-25.361927,-38.076477,harder
15.766165,21.312649,maintain
-59.958916,-19.73008,eBook
9.126896,-18.771746,treacherous
-39.90294,18.0955,enjoying
-35.3653,2.149832,resolute
-22.309393,-42.746113,whistle
2.279164,23.178673,Chief
-8.752815,-20.873241,cheese
37.725616,-14.7081995,wool
-14.816665,-47.36449,snapped
-51.354633,16.132847,introduction
24.736599,-36.446705,suns
-37.218197,33.688404,hazard
-12.563997,20.742168,tales
7.196765,-1.3432409,baffled
-22.759367,-13.366038,voyages
15.956,-9.146502,kisses
-49.714245,18.362545,readiness
-35.5553,15.411612,permanent
15.27852,28.96421,withdraw
-24.735275,29.774725,VERY
20.911274,-33.002735,Came
-2.9706123,35.697186,withstand
-17.058636,-47.290787,hotel
-46.985256,22.01358,intentions
-48.016457,23.303068,dependence
-53.847748,3.4855165,Crofts
-55.024933,-1.3703344,Oxford
-49.535397,11.822987,communicated
39.21831,34.058685,103
18.103296,-30.783754,gliding
-43.003296,18.020021,comforts
14.621475,-38.881817,blasted
-57.036663,-28.889017,Banq
-14.972703,43.566517,Stay
-16.155266,-7.7710447,motions
-12.24306,-51.37214,cigar
28.024267,-34.06716,showers
2.1810553,-36.335094,graceful
12.93936,48.756298,dye
-33.360146,-19.660666,portrait
-10.997968,-45.797577,eyebrows
-12.438881,-46.924168,jar
-51.92231,19.363188,recovering
-35.577652,20.668459,valued
46.699356,0.9341366,synagogues
3.9441388,5.8915496,furnish
11.330701,49.708363,Fathers
-40.478645,7.1192694,concluding
17.71655,-31.279081,rises
34.390076,2.4849622,hinder
-43.65254,21.203281,peculiarly
-35.300217,-25.415018,magistrate
-8.247543,-28.606665,lingering
-34.572975,19.424936,injury
-15.44909,43.796314,Madam
-4.795667,-44.476414,literally
17.951008,-18.899199,banner
9.473058,-33.365017,gulf
-39.165783,-21.98978,atheist
-6.5200696,-39.54232,entangled
-46.09692,3.2291033,concert
-30.47339,29.504723,expose
21.060968,20.872276,blessings
-42.441975,-27.533392,politely
-43.434483,25.420874,enjoyed
-0.36092266,31.423159,Too
7.153101,-35.967773,central
23.66317,29.628008,vex
-1.2922702,-50.068718,tumbled
-26.96904,-9.46986,type
-33.951675,30.0116,Charlotte
-34.605217,18.032818,reputation
-12.983961,21.500158,Christians
-48.76472,15.054018,submitted
-29.783957,20.547539,mix
-30.341053,-17.15163,British
24.471563,23.593702,rewarded
-39.78963,21.626595,excellence
40.3629,22.206621,spies
-21.039902,-10.356427,magnitude
-27.856808,36.028122,behave
-29.08672,-18.500502,Bible
11.962394,-46.332626,trailing
12.001689,36.045536,breed
-37.732708,7.2539945,reflections
29.661686,-38.88844,oceans
35.072598,35.981224,Forasmuch
0.50615734,-54.17119,hailed
-15.902827,22.058048,Whenever
-31.58386,32.723167,decline
16.75076,22.931437,counsels
4.739092,-34.147163,threatening
33.382065,21.558983,purposed
25.978745,26.397945,peradventure
29.64902,-15.909851,crushed
-45.951904,11.436971,consequently
1.3377632,-52.67987,gunwale
6.619345,-6.695859,defiance
4.945322,-52.168617,block
-21.433205,-8.304702,retained
-38.65348,18.084862,losing
-38.424225,6.439055,irresistible
66.757706,8.056358,Cyrus
33.179893,-25.55918,fins
26.65584,25.983538,alway
-37.144028,19.312727,occupation
19.675419,19.944958,mightier
-48.00842,2.319155,travelling
14.891532,19.722895,delights
10.549919,52.569756,Wee
-36.39943,1.7791027,rival
-29.053707,-3.4332483,examination
14.013036,-6.912823,Always
23.389364,-41.478317,weeds
28.734526,22.090813,redemption
57.57357,6.3207026,Mizpah
-28.461178,-45.14728,sweeper
-35.852882,-27.789543,newspaper
26.773163,-6.1087008,bruised
4.0422983,49.963757,Lords
0.53445625,-53.394844,scuttle
-13.597026,-46.631466,kicked
55.257496,21.3507,Jezebel
23.44148,-34.20888,starry
0.8595264,-51.216682,windward
16.800123,-26.863766,range
19.321999,-29.030228,vital
-44.927864,6.062562,confessed
-20.770136,-20.462345,dismay
-54.024113,-17.980255,ONE
25.570318,30.045507,incline
55.775208,5.200162,Hazael
-18.033913,-1.1373513,tame
45.79815,11.856158,mourned
69.07384,10.258875,Jehoram
-21.845295,-3.9798477,including
-46.0868,22.611437,motives
-19.738174,-4.121862,ultimate
0.3532636,-34.433697,coarse
-14.685033,34.466656,Newington
12.762121,-40.873623,blades
9.122829,6.7435966,realm
-22.782341,-20.084532,swore
10.981144,-26.041048,Spanish
-37.98802,6.7079387,impulse
4.697756,-48.13369,lances
12.187363,49.527225,lye
-40.887104,36.662895,injured
-22.480165,-41.973442,drum
22.48237,11.941131,murderers
44.792664,-21.734138,pomegranates
-50.91937,15.286223,uneasiness
1.3291419,-1.0538902,triumphant
-21.925755,36.80278,provoking
-46.217327,27.893402,accepting
-42.169,-16.929747,harper
-53.266407,-16.48942,HE
-22.048931,-25.423237,brutal
-35.951023,-9.6669445,meditation
68.94241,9.9298,Jehoahaz
-35.816784,27.825933,pretence
-55.988018,15.077411,uneasy
-22.385538,15.627499,refrain
25.291712,9.828723,lack
8.832327,-42.08217,crawling
12.597392,-2.595238,arts
-13.279301,34.612114,anyhow
