x,y,token
-10.191569,37.977837,laughter
-18.075346,41.344658,slight
-47.627266,28.175,barbara
-8.74556,-7.9746857,birth
-55.835567,-13.137368,aunt
24.062925,9.738635,knees
-23.377216,4.1578026,finally
-1.1910998,-42.85677,throw
25.42451,5.831664,thrust
-28.935316,-33.185993,match
43.871044,20.963026,clothed
-48.028175,-20.539255,decided
19.687157,16.75915,storm
-49.78199,-6.3743253,bringing
-47.46825,-19.310184,event
24.24614,28.752924,amid
49.83465,-13.726704,pursued
5.9766846,34.402237,bone
47.809093,3.8931549,tables
-28.502026,-1.3739934,actually
-40.207188,-34.33339,prevent
-16.962095,39.550602,showed
-61.71296,-13.199985,churchill
-32.67598,26.52847,poet
31.48598,-27.61427,testimony
46.99469,-5.3413463,armies
-14.822371,-32.544037,thinks
4.4194584,-11.367477,violent
-20.15301,10.054405,famous
0.627095,-42.075733,fetch
33.057606,-3.2018158,garment
-22.090036,-37.48257,perceive
3.6101894,-34.016247,add
-38.80352,2.9354327,reply
62.80541,1.8165177,upward
-26.82214,-38.929745,harm
-48.13221,-20.621775,interesting
-4.1104865,-48.67154,content
23.698547,-18.283716,spoiled
31.600925,43.858154,bank
-13.76687,18.505255,circle
-5.082473,-24.018026,astonished
54.446194,1.0266196,entering
-7.676636,-7.7207317,virtue
-56.72885,-7.431243,randalls
-4.184731,-27.654575,authority
-12.458458,-45.15873,deny
-16.915712,17.801172,castle
-29.28329,-47.827618,stronger
-29.96065,-28.728846,honourable
68.39217,-13.199725,tenth
-47.544518,24.966995,cousin
17.49411,43.005302,fiery
-53.743877,6.031641,girls
26.608295,-30.978853,holy_ghost
-15.769602,50.154873,closed
27.94554,17.438793,brook
41.349415,-17.889198,palace
57.76783,-15.945617,acts
5.011663,-9.582358,oft
33.429287,3.2833629,cup
38.570133,-5.92467,atonement
-2.9386466,53.301376,inside
-6.9816737,-48.036385,worst
-24.6515,-46.67116,remembrance
-43.003136,41.737423,couldn_t
-62.049175,-13.825681,martin
-26.940674,-18.606031,matters
-24.12233,35.372913,carpenter
-55.447086,-6.7718844,barton
24.318085,38.102806,shade
-8.76107,-54.78648,dare
51.541676,3.5779622,chamber
48.89715,16.70475,horns
-34.71372,11.854252,reading
-25.086727,-23.888807,delightful
22.229877,-26.30476,hated
39.546032,13.961151,honey
-42.3427,27.89866,hardy
13.382127,-17.553438,wound
3.3602269,-21.716793,indignation
66.836685,3.1139987,seventy
9.553556,-47.763435,report
13.198238,-30.137075,mischief
32.72277,-30.37694,burden
-40.34802,42.073772,buster
-52.483864,9.819754,tea
36.756622,12.269194,plant
31.985329,-6.8827386,vineyard
18.459148,-39.998535,widow
-42.17394,20.431545,rory
33.816414,-19.111795,devils
54.429058,-20.11845,ruler
8.950836,3.9940746,nights
49.554646,-30.545708,philip
-21.739721,-10.51155,plainly
-8.795923,-24.872612,contrary
-30.656286,-35.333218,aware
-49.24879,17.871498,m_sure
25.431168,7.1091504,spear
-48.978874,-24.152214,resolution
13.880447,-19.835926,wonders
-45.00694,30.667822,interrupted
15.528198,27.58589,island
58.823177,-8.1859665,villages
22.022905,19.247057,bodies
-19.947285,-14.67667,dangerous
41.89079,-25.615562,pharisees
-24.377306,-14.915713,considering
-7.1678853,-30.5547,compassion
-22.53663,-23.938892,courage
-3.2516904,-62.90409,heare
11.321478,53.148,upper
57.63417,-19.440855,slept
5.497682,-10.436932,dread
37.966858,-5.555337,trespass
42.467606,16.928795,cunning
-12.04593,-23.862223,safely
-6.712425,52.33061,leaning
-40.807877,4.8582854,few_minutes
39.625732,-20.244928,healed
-43.228153,19.288431,wheeler
44.713337,-26.94269,daniel
-13.131302,12.56916,chase
-9.097046,-8.174475,memory
-49.740482,30.28633,ben
3.5654736,42.195793,breaking
19.492867,-41.389317,commit
-6.355028,53.893974,sprang
-56.19173,-21.766653,charming
-36.720867,-42.160866,questions
26.030489,-29.975775,gifts
52.969513,11.139242,burnt_offerings
31.018377,-31.490368,amen
28.769417,-45.236458,canst
0.23656918,-39.34024,sell
42.673355,-19.675388,afterward
27.241226,-0.3593843,bitter
54.04025,-9.126789,edom
-13.390283,54.050312,stairs
52.457047,-13.270616,chariot
1.6096913,-22.341522,continual
48.093307,-27.681847,elijah
-42.73343,-20.72719,admiration
-12.006383,45.618835,shouted
45.79956,23.181389,hanging
-46.002045,-21.995943,produced
29.681557,-10.857305,weep
-3.8728983,-63.433777,feare
-1.2374879,-63.48145,cassius
-27.649096,-20.075012,wealth
46.785595,28.777222,row
-49.50544,-14.959853,affair
6.8380713,-5.8162785,holds
36.377945,9.634373,forest
-44.00552,33.172024,loveit
-13.83634,17.903765,rooms
52.850746,11.028134,sacrifices
5.3851433,44.26635,lamp
-2.2134442,20.173292,gay
-8.125086,6.876286,fashion
39.954777,-0.9017277,abundance
-36.318577,1.5016174,expression
50.263214,-10.532162,gathered_together
-1.4090921,54.958744,knife
-31.026978,-33.693676,wanting
48.149582,-11.1431,rulers
-41.567795,28.637043,sigh
-52.43993,-21.896656,disposed
6.3733644,24.484076,train
-35.581425,-12.455584,private
-37.267906,-31.899515,sufficient
-15.777291,25.970026,carrying
6.8248057,-35.130714,laws
60.648594,-15.37971,jehoshaphat
8.170119,22.00786,sounds
-45.168133,-28.459282,misery
4.620764,53.20336,aloft
-4.437084,-15.942093,fate
46.923218,8.604445,images
-11.133693,22.987114,moby_dick
-38.48783,16.99668,guinea
-7.42659,22.719355,speed
-18.630838,-37.663784,explain
25.960928,-26.25902,hearkened
53.28292,11.546832,peace_offerings
-31.935194,-24.862373,friendly
12.436913,9.947912,paradise
40.268818,-31.268215,job
-1.5435253,-11.144326,mankind
-27.415169,-20.900572,neighbours
-4.4036145,22.490564,final
-42.773636,-34.77492,smallest
8.443674,-54.76466,alas
-12.762045,19.04507,direction
-61.66943,-13.712811,perry
33.907253,7.045667,ashes
-10.833023,35.744244,trembling
2.3336945,-35.37012,continue
-8.036713,48.37607,carefully
12.121762,27.99558,midnight
2.3397543,23.945883,start
-30.854185,21.147894,exeunt
3.0600023,45.61497,flew
-51.255844,-2.5491328,entrance
-40.013126,20.659872,somebody
24.614412,-26.607801,forsaken
-46.306767,-29.721378,earnest
14.031573,-17.843584,cruel
26.05845,30.734798,o_er
68.03214,-13.935096,fifth
-35.139774,21.957525,harpooneer
65.179794,3.079918,ten_thousand
-50.143894,31.238197,fisher
-10.360422,54.93818,hurried
-46.562572,16.903694,e
-23.037003,25.72099,merry
-12.323447,-25.26007,gain
-9.949623,-31.491943,attend
-4.652458,-61.494175,looke
-25.15587,48.39989,bildad
-35.872883,19.778957,game
-46.646534,31.097662,william
-18.289545,34.09285,shoes
-1.0292596,27.57854,brow
30.382668,26.511797,smell
28.766918,-4.9280553,shed
-25.149311,48.40008,peleg
-0.9017817,-15.556973,treasure
-12.53143,4.4487576,discovered
36.467995,2.5048814,harvest
-53.246742,-6.058604,agreed
-11.535073,31.097198,aloud
52.242867,-15.788567,abode
2.7194133,-14.924177,yield
31.605501,-13.453397,remove
0.5033646,55.862408,rope
9.150083,56.269604,sailors
10.821823,-0.33904383,hidden
36.458992,13.942797,fruits
-7.384501,51.288403,seated
5.58992,-58.996704,lords
-7.6200237,-15.1602545,direct
67.51459,-21.561335,dan
24.54063,-26.080008,despised
-4.57899,-6.415241e-05,approach
-23.023848,-20.120003,express
-37.843117,43.635056,rabbit
-17.717854,47.125572,staring
1.9533532,-0.22955646,alike
-47.32781,-27.797253,gratitude
-45.118687,-28.13706,suffering
0.7507603,-55.506943,bloody
43.05684,-10.53181,judges
-36.878197,-43.4222,refused
12.439554,50.81306,steel
10.894319,-35.08964,vengeance
3.7055967,15.690817,dying
-44.291924,-12.345076,occurred
-53.185986,31.889214,orders
17.194096,-28.615156,abomination
23.4703,-32.021427,dominion
10.872654,-49.600124,beseech
-13.618255,-20.67386,language
24.202623,-31.39224,exalted
-1.7850689,-48.935658,maker
1.347517,50.66804,stern
-17.953455,-27.220432,idle
9.235817,7.1690483,wondrous
54.206448,16.799206,wheat
22.244658,38.90526,shining
4.9711647,15.847675,throat
1.192039,-59.27644,rome
11.6359825,-4.9103127,michael
51.04386,-29.574068,simon
3.3944435,-0.79247713,spiritual
-22.117645,-41.908222,enjoy
-47.35159,32.925575,landlady
-51.84802,-17.607422,impatient
22.269487,-36.44597,bringeth
35.83887,7.267892,devour
29.434155,-28.341372,foundation
-57.921463,-20.588404,mrs_smith
-7.456906,12.397986,busy
18.167551,50.138493,lean
-40.76909,-21.893229,terms
6.5614753,7.2659626,universe
28.450254,36.915085,wheels
27.9985,-13.012393,exceeding
-22.463669,20.654284,somewhere
-45.30991,-22.873772,required
-45.097675,-1.9900321,ceased
3.926263,-35.982277,endure
24.735073,-28.041157,sware
21.338612,40.639084,rolling
-3.8218987,-63.47206,thinke
-4.1008143,52.365856,bag
20.768255,15.376448,hail
30.601622,-43.992287,wast
33.815716,-21.692997,helped
-1.1524924,-26.395557,rejoiced
-43.727257,13.9021635,luck
-25.7621,-31.832607,clever
31.285501,-11.443843,dwelling
20.93009,22.50859,globe
-60.622204,-13.384619,palmer
-22.511976,23.385391,plenty
-12.145321,31.745113,crying
21.152178,-43.420628,abominations
-42.550545,-28.56646,wishes
16.293457,10.936512,harp
6.3628063,2.3977668,ages
-44.864113,3.5895386,parted
-54.432003,-2.3460531,spend
33.260616,-5.021931,ox
-39.722305,3.036575,listened
34.42163,12.117765,root
-43.873627,26.589983,de_grey
6.3150315,-27.622509,majesty
45.622105,-18.64506,78
-7.124866,55.53032,car
-18.184555,-42.742126,belong
-25.967556,33.353893,playing
-49.90532,20.192642,ay
21.634823,-8.981372,virgin
-43.85973,21.526253,"----"""
-0.0042367172,55.335262,harpoon
-56.16685,-7.6028805,uppercross
42.10242,7.0729656,desert
-15.16373,-35.930195,advice
27.152138,-1.5094959,hungry
-2.4743545,-16.624743,male
-4.822412,50.717686,pipe
49.047295,6.8072543,brake
13.234503,8.901847,flight
-20.703903,22.834696,market
50.63879,-9.428104,captive
17.639927,12.808549,shout
54.243534,14.709285,rams
6.5779996,-0.042886656,poems
-1.1929765,-63.35436,antony
-5.528231,-27.106895,chose
1.2662078,17.700943,bearing
39.76019,-38.722042,55
-32.908634,-25.779064,amiable
-34.587917,34.108093,bull
-1.8883586,-19.839083,thief
-52.32805,31.159582,franklin
-16.81294,36.171665,bore
-2.4850175,-16.617981,female
-43.146744,19.505249,bursal
-1.2577204,56.34101,tied
-46.47349,-12.899491,alarm
55.67913,-12.73498,syria
41.25954,-21.154549,prayed
48.63754,-7.6833572,slaughter
68.19659,-11.308081,passover
-5.6283402,11.591241,horrible
20.458128,-25.261076,kindled
-21.039824,-34.343815,offended
33.624428,-14.289357,countries
-43.003555,-23.502687,expectation
-58.639397,-17.430155,henrietta
9.25291,53.890736,bows
-40.91278,-33.719933,proceed
23.402086,5.3060994,horn
-27.795204,-5.276993,attached
35.4309,11.796751,planted
52.00314,-24.150547,household
-19.35523,-29.512007,forgot
-1.0758146,17.735016,lovely
16.960009,41.338696,lightning
26.937536,-11.725679,selah
8.155822,44.622513,yards
-13.765276,-29.475168,gives
50.68927,4.716722,chambers
11.297461,55.322235,ivory
-16.438444,54.948128,inn
-25.650187,-34.262207,anyone
-29.805399,-25.604918,indifferent
-27.021582,-30.687508,absolutely
-51.618793,-14.3795,invitation
-21.189188,34.151585,dressed
-55.78262,-21.135557,frank
-60.239197,-13.063163,harville
16.816942,47.755478,thin
20.691189,13.12484,shine
21.544424,8.353038,wounded
-3.2383173,-13.284301,mystery
4.167421,-16.247618,revealed
7.175458,-9.525658,foe
45.13451,-17.986206,worshipped
-0.60504985,-32.119892,justified
20.755049,-35.03859,taketh
-23.372414,27.019093,drinking
29.725773,-44.026672,shouldest
-45.36612,35.54373,chimney
8.879029,52.19192,sails
-2.2723424,-61.34635,againe
-48.999043,-27.329597,concern
-34.09847,27.210453,simply
18.83804,-35.11238,speaketh
-53.61951,-27.351614,humour
-6.139525,-55.373466,deed
-39.05129,-28.172287,credit
38.98777,-26.093693,charged
13.572048,2.5583098,likeness
29.67927,4.3043103,loins
-0.4844344,53.06736,coffin
11.062109,-40.842487,repent
51.840538,-11.267645,smitten
-49.146328,2.6862855,message
-28.6875,21.963486,pip
57.955772,-26.905407,eleazar
67.43072,-22.177134,reuben
29.48584,-10.840234,weeping
44.833958,22.265654,chains
60.756565,-7.0023828,amorites
35.32189,13.745619,vine
-30.87555,21.671024,exit
-34.70879,-34.32086,hint
4.4328957,18.013262,delicate
9.488478,1.403402,immortal
4.072186,-37.750072,needs
-37.644764,-27.936731,mrs_ferrars
10.540806,11.510947,forms
14.962051,-34.08536,punishment
0.5400164,4.071361,roman
10.017092,1.2419387,dreams
-37.987633,32.6249,pointing
60.11381,-19.006987,hebron
21.3673,23.88607,base
-44.979313,1.8664706,pressed
-36.74862,-25.141928,disposition
-55.83703,-8.3440075,kellynch
-29.022005,-41.130455,offence
32.93089,13.404543,fowls
34.519394,21.695667,branch
-44.954483,3.5736368,watched
-15.5613575,19.016132,farm
-19.218681,33.494774,pair
-1.999413,39.44934,setting
67.467026,-22.089972,gad
-27.683222,34.341934,margery
-45.11263,35.185623,lawrence
-52.759937,-8.815091,parties
54.89378,19.164745,talents
-41.6571,-32.596928,avoid
4.068306,-51.14099,ghost
-43.577484,-10.938258,lately
-25.486555,-44.521164,overcome
-7.1332593,54.43405,flung
-52.407425,31.274849,felix
65.23769,-23.697065,levi
54.579643,-1.9642068,lebanon
22.47469,46.46771,colours
21.440336,-42.082027,defiled
-15.6000805,11.095509,whalemen
-39.93728,3.5359654,listening
2.8799546,-24.880667,parents
-3.9786577,-30.783926,trusted
-57.95027,-5.40015,settle
-43.36109,-32.235485,necessity
9.8727045,13.163267,visible
-15.544402,-27.826761,anywhere
-15.670714,10.497223,american
58.168755,-30.293427,governor
53.220695,8.290234,wave
-48.835102,-19.312954,success
27.228361,-39.14964,gracious
57.759922,-5.658044,galilee
-24.233932,-35.14828,trial
-40.983437,23.38853,comrade
-37.102375,-5.574301,fears
46.926,20.525429,scarlet
24.39822,36.579765,sunset
0.10683963,15.777961,sleeping
41.14001,-23.63604,assembly
-51.305275,-15.330497,information
3.752126,-19.77874,humble
-32.198853,-39.343945,deceived
-31.968002,-10.10955,action
53.27824,-0.6909999,eden
13.146786,48.664906,mass
22.123133,-7.290001,bosom
-4.038322,-37.27315,younger
-7.608887,17.765562,advance
4.929188,-14.009749,triumph
8.322861,17.25032,mild
-44.74606,27.164967,sir_arthur
-5.689561,-38.06727,brothers
-16.352337,-3.871015,remains
-36.136803,34.959164,secretary
-18.164116,-44.284527,reasons
9.858434,47.235737,craft
-44.08265,-30.778889,assured
-15.925056,41.453255,marquis
-48.753036,2.2171094,proceeded
19.915766,-15.705269,mourning
47.198948,-27.131056,messenger
1.2321337,-26.982918,confounded
-25.750797,-35.872517,miss_dashwood
37.23564,-6.070082,sanctify
-19.266756,45.86505,steadily
-32.75993,-25.530294,pleasing
15.644096,50.896755,jaw
-42.630745,32.565765,"""--"
-8.947741,-32.040726,accepted
32.497894,-12.272695,divide
20.408474,27.76478,indian
44.47122,-25.408005,jew
3.5755293,22.29934,wake
5.4175453,-2.0132518,lovers
-42.02227,-33.420227,delay
-52.16825,-4.499186,couple
1.1071186,-45.1195,murder
-43.937428,21.457218,--'
17.99564,-23.058264,yoke
37.665436,-11.728725,wit
16.265577,-27.412796,guilty
-36.114475,-10.110591,expressed
-31.584997,4.0271544,grove
51.53943,24.649117,measured
-32.338078,-22.277884,scheme
-15.832688,-32.50689,wants
-44.587807,-8.260903,employed
-4.8819523,18.841711,larger
-19.610928,30.027967,pot
-6.04402,-1.6002632,powerful
-39.096848,-22.597582,constant
-47.279606,-13.14911,absence
-16.764456,-30.268553,nonsense
-43.859325,-1.6542,recovered
-14.052881,-18.174547,hitherto
-31.44996,-32.331947,reasonable
39.253654,-38.576927,54
-12.034956,-23.629171,safety
35.39411,-25.620901,decree
-27.447765,1.4536221,presented
-18.205112,-1.6279773,impression
-39.34237,38.376118,asleep
-5.3403087,-51.784966,?)
3.0808408,-2.3130834,sacred
13.380333,48.638016,enormous
34.974667,4.4386997,hang
0.37270513,58.362583,yard
25.787426,7.0301385,staff
15.673054,36.634853,wing
28.382166,19.516361,roots
42.052555,-25.408092,scribes
-55.452927,-8.19714,arrival
36.351196,-28.600626,preached
31.35335,3.9809847,bind
-11.923566,19.967535,sending
58.713223,-22.943672,ishmael
25.112003,4.214252,roof
47.898777,19.558165,covering
-24.254755,-40.536835,consent
14.013877,11.129232,lights
3.0748553,48.484135,silently
-46.77845,1.4222646,begged
58.23674,5.521392,instruments
-8.477447,-49.46625,whoever
-16.089432,-24.216595,notion
-16.400665,-0.6450104,awful
41.878468,-2.0926824,treasures
42.725937,-14.842598,forty_years
-35.917046,-24.0041,importance
35.115025,3.5223935,heap
12.792926,-15.876293,grief
50.535915,15.208158,thereon
-12.768374,21.574026,mile
-27.1219,29.438505,dull
-0.40046823,29.546053,motion
54.552727,-6.6509395,bethel
42.475727,-27.951197,baptized
-45.45362,26.198156,asking
-36.82758,-38.446236,intended
-54.660397,-0.3583162,o_clock
-56.05469,-4.570948,abbey
12.207935,48.9546,surface
-48.56013,-24.62701,regret
-27.03419,-33.205307,unhappy
-47.321465,28.392702,mrs_theresa
-15.531743,11.142103,fishery
-41.85462,-6.2082057,gained
38.04632,14.208974,grapes
-3.401088,-45.944717,instrument
11.577262,24.080215,mixed
3.5195644,48.532913,swiftly
45.852695,11.679976,asses
37.712452,-1.1022037,washed
-56.05881,-7.4191027,lyme
24.342226,-36.036606,inherit
16.24695,17.36374,wandering
50.538464,-21.424866,53
-45.26917,25.424433,earnestly
48.54056,22.921782,corners
-6.159767,-45.59391,wretched
-34.852684,-3.764047,melancholy
19.182455,52.019672,wore
-45.788147,-31.12264,inclined
-26.6976,-23.840748,example
19.47852,51.549786,coloured
-59.94563,-13.484532,mrs_musgrove
8.841945,-36.464767,forgiven
19.142338,-21.251894,habitation
48.874043,20.655458,rings
65.865654,1.373772,six_hundred
-22.249035,-3.6625042,size
6.4620214,40.165115,narrow
-25.70307,-37.352936,suspect
-31.893417,-22.323622,instance
-39.761593,42.910957,green_forest
45.24038,0.33209312,pitch
39.55436,-24.565462,tidings
29.688961,16.515287,dried
0.07373374,-0.8341312,seeking
28.976442,-22.895613,redeemed
29.005566,21.278708,wet
-7.280927,-25.720781,keeping
-28.514475,-28.572231,ignorant
-12.510293,10.964687,monster
47.36999,-9.07403,horsemen
-11.246417,-21.456541,ignorance
11.328865,14.920285,endless
23.988358,7.7808757,arrows
10.699146,13.901311,unseen
-1.5413643,-22.866022,played
-20.17069,30.062868,bottle
13.634314,26.269407,native
-32.34707,-20.704685,estate
55.270794,-13.270008,chaldeans
-38.382015,38.774,cat
-19.128,1.6812794,marked
52.880756,-22.939638,abimelech
-2.6958506,-60.69642,downe
-59.035645,-17.28618,mrs_clay
-19.555813,24.263504,stuff
-25.78334,-31.811356,good_natured
28.87115,27.93208,soil
-26.039425,-22.98136,depend
37.76443,-7.8606505,sanctified
-47.427525,-24.392029,anxiety
-9.999451,52.82124,softly
-44.134995,-21.717607,immediate
49.395664,3.2258813,compass
-23.48539,-31.433998,lucky
8.419405,-10.520523,stroke
25.182684,29.337889,ice
28.473108,3.1400933,belly
14.071209,24.625898,solitary
49.40439,21.551617,cherubims
-33.35435,5.083758,prize
37.725765,-35.77042,57
60.57855,-21.032728,noah
49.645126,9.01437,baal
42.145813,-25.237688,chief_priests
19.90636,6.6158595,ride
-8.6406555,-22.580614,sentence
55.732506,-5.895464,jericho
-45.7413,-26.790037,severe
18.32268,39.503212,hollow
31.439926,33.366734,western
-31.948458,-44.031715,pains
-3.9613047,-37.223305,eldest
-37.68664,42.984406,fox
39.665367,12.661824,fed
-51.394688,19.832235,mamma
-43.913307,-16.158434,enjoyment
49.105816,-8.657804,bands
47.211967,18.770622,cedar
-1.4212183,-35.647358,minds
-0.78547686,-25.410435,prevailed
-31.23585,9.935683,uniform
-44.97523,32.49929,whispered
-0.93127745,19.808037,rude
24.806448,-27.778397,sworn
-4.770173,14.815349,horror
-35.566437,-27.81764,dignity
-4.9070797,-8.326313,ours
19.308313,-36.36133,loveth
-39.906204,33.055317,dr_bull
-13.366832,-11.166501,objects
-37.821938,-35.984077,afford
-25.228956,-31.98263,silly
23.220507,-25.176987,dealt
-49.377514,-22.130632,naturally
15.680843,-14.944273,council
-45.023,-6.7733173,period
37.299152,25.76721,weapons
34.81245,-13.816859,kingdoms
-60.8122,-13.507676,musgrove
17.29233,42.873043,flames
-27.936922,-1.0068535,accident
16.495409,48.865726,smooth
37.45797,-36.30539,59
-43.20994,-28.46292,imagination
20.123953,34.74837,fro
10.963029,-31.320845,doings
-48.574562,-26.24724,grateful
-8.936969,54.281788,jumped
4.1115193,-12.027945,despair
31.236599,2.0172203,consume
-3.5509918,29.602312,shock
-3.0475008,-59.73383,heauen
-38.21002,8.365414,belonged
16.734213,-39.462906,redeem
56.806408,-21.864573,shechem
-30.953167,-23.738575,elegant
-53.05212,-19.628122,disappointed
-18.650263,-48.626183,charity
-45.161743,-25.013977,suspicion
38.227444,-24.461092,howbeit
-32.60998,-10.846862,outward
5.6571627,-4.5005937,infinite
55.711746,-4.7291956,coasts
51.33023,-26.097088,conceived
48.380333,-28.389585,balaam
-21.763739,18.191393,france
-15.249313,-39.643513,shortly
55.214874,-26.74259,abner
30.781027,-18.520947,possessed
-5.059511,54.363125,swung
-11.528775,-1.1735033,rank
-44.50553,33.32786,hastily
-1.5390196,-26.301798,grieved
-33.31192,-34.86978,hers
-23.54224,-2.6229253,points
20.20122,37.20606,twilight
-18.32933,46.84001,abruptly
26.985687,38.21956,noon
-12.879421,-37.103695,request
4.887392,-39.268414,profit
-2.6917279,53.56266,bar
24.309872,-25.146324,afflicted
18.496288,32.63678,centre
-37.582355,54.057526,qu
34.03429,35.594204,sailing
-5.992964,-28.043793,restored
-2.9238331,-49.98051,freely
-36.813183,25.306263,isn_t
12.697089,-8.0741825,tongues
-44.505535,-18.050644,receiving
29.77597,-7.3182573,goods
33.681675,-1.3114566,issue
-13.372231,-0.19865093,original
-19.564404,-41.172935,absent
-31.49024,-30.096462,useful
-38.10165,19.848461,bill
-39.868923,-37.612823,acknowledge
11.926455,-40.821198,forbid
11.213741,55.248146,cutting
-44.022705,33.0951,tarlton
14.801042,-38.697105,forsake
-14.536365,12.753742,sperm
21.89806,-40.698288,nakedness
-20.36791,-10.966149,regarded
-35.536263,31.704908,policeman
-23.506342,-28.215084,careful
-34.3987,38.45438,emperor
-29.58769,-27.713497,generous
-16.515871,5.9985046,regular
46.62583,-30.995298,mordecai
0.38746008,-8.245396,smiles
-36.48911,-26.88469,habit
31.188974,-29.551126,churches
41.943253,-23.959988,apostles
30.832243,20.013174,dew
31.001118,16.37922,fountain
-33.12379,34.961773,gently
-39.733166,-25.354168,indifference
-13.408578,33.763363,desperate
10.863733,51.59152,beach
17.131697,-13.1770735,bowels
62.63185,-15.280273,zedekiah
-20.925562,-27.99937,patient
55.484295,-8.007236,damascus
27.536781,-0.8331968,drunk
2.918628,-60.619244,macbeth
-29.090082,-44.13325,miserable
32.978302,30.78835,shapes
38.96712,-39.169903,56
2.4348466,-3.0561998,joys
-26.033445,34.15845,baby
9.481239,47.555477,spout
6.9304137,57.75617,sailed
-42.592896,1.5567918,conscious
6.741722,44.363403,flat
62.854183,-16.089746,asa
13.98035,24.554142,walks
26.355766,-26.696932,obeyed
28.377647,13.110233,torn
-30.887266,-24.57721,suit
14.914672,-10.1799555,dumb
-50.734287,-26.36072,reflection
-60.90471,-13.844311,cole
53.93152,-11.196083,syrians
14.689104,-21.379187,perpetual
-36.640057,16.300808,ordered
11.856339,1.5731086,apart
57.72957,-1.8448759,eastward
64.42181,-21.163103,singers
49.905273,-10.633897,assembled
-0.23157002,48.91686,advancing
-7.515987,-6.109147,appears
19.023272,16.266502,roar
48.44103,21.329176,bars
-21.778593,17.310898,ho
-39.888454,40.943253,little_jackal
-60.534855,-12.4065695,dashwood
12.722003,-31.056442,envy
20.298115,-22.178568,shield
-10.436437,-6.5245786,science
53.98257,-23.406849,abram
-10.090209,-7.74131,religion
9.685599,44.717308,rush
58.304382,5.4180584,trumpets
-19.333748,-37.4972,recollect
-40.46449,-33.18864,conceal
-55.52348,-10.295855,invited
-22.810358,-37.376644,venture
10.02119,31.14613,drove
35.023197,-36.063084,66
46.125923,8.222228,graven
26.031645,31.62606,stream
4.0691915,-1.5804499,freedom
12.667173,17.920456,flow
35.15198,7.8702745,thorns
53.537567,18.890581,measures
-4.955807,-6.9869905,sole
51.48673,4.2274394,inner
7.094867,-8.646831,ruin
-43.708195,37.90548,tiger
-14.429152,-9.630773,crime
48.6793,17.960865,lamps
-48.446217,-2.907926,remaining
14.948133,-34.941345,unjust
-5.2934566,-29.517797,visited
-17.907652,20.047932,wherever
-10.901721,48.888515,string
17.249851,-34.161995,doctrine
20.184551,42.55267,lit
16.174152,-44.864006,perform
-32.84738,-24.07298,respectable
-10.451608,51.84007,rapidly
-7.27287,36.540108,sunk
-9.917316,37.198326,elephant
-40.467197,-12.436607,fancied
-40.23231,-15.8334,neighbourhood
64.205414,-13.725516,nebuchadnezzar
27.985636,26.38336,gray
-22.409887,30.350386,wear
-41.370255,30.943813,resumed
-38.616684,55.499355,laer
-43.26006,-2.72486,concluded
-50.32282,28.619457,carlo
10.183156,-38.190258,guide
38.191265,-35.984856,60
8.114835,-31.98264,obedience
-33.67039,-37.270004,imagined
-3.3490508,-62.239666,leaue
-14.043838,20.962042,leading
1.6457772,-57.256664,beware
43.516224,18.190205,raiment
53.344345,15.730513,mingled
-40.114563,41.37828,otter
32.707535,-31.315397,salute
29.73417,-27.172264,ordained
0.26114142,-58.256664,farewell
-9.924886,57.253387,lane
-44.56704,-5.6565814,previous
-2.0873425,45.55348,lighted
39.166668,4.318628,devoured
22.254255,36.28291,shadows
14.786127,28.638374,bay
-17.674623,13.848713,port
-13.7883215,-14.339643,theirs
-10.222473,44.704407,shaking
-52.06374,16.906225,bye
-20.616215,-35.504623,seriously
48.254803,-27.330233,elisha
21.701408,19.141878,mouths
-22.773634,-13.900129,seldom
14.842221,-29.262901,fools
-38.25585,24.76706,j
9.868739,-36.920807,restore
-26.48846,-17.479265,provided
5.8563375,53.726387,ahead
2.960456,10.381543,foul
61.16836,-15.721714,jehu
-5.354124,-60.265324,owne
-1.7505016,53.56902,handle
8.632066,-22.915712,prayers
-41.971687,-30.715082,inclination
-39.89522,-2.671343,succeeded
55.23881,-2.57712,lieth
-41.98263,35.600822,hatter
-50.448944,-24.606085,relief
-41.248936,29.767908,whisper
60.692463,-7.6824913,bashan
10.284545,-31.19321,paths
38.673798,-27.15189,enquire
-10.873465,26.498455,striking
-24.503254,-29.220531,worked
-30.835266,-26.888971,treated
6.7098303,1.2348092,heroes
-31.596163,-28.106354,concerned
-47.291843,6.155003,card
-12.14456,-40.309017,stir
48.01355,8.6110525,altars
-15.881135,54.90646,parlour
-1.2447057,-62.526566,hee
-60.630077,-13.425913,john_knightley
-28.31378,2.8510354,custom
22.59853,-33.728848,dwelleth
-36.894444,25.374357,wasn_t
36.26579,-28.706469,preach
9.695976,-19.512672,fame
-37.694283,54.13021,macd
41.53673,3.477717,desolation
-61.006733,-16.055315,miss_smith
2.1945646,20.966448,press
-31.974382,-20.755026,property
13.994401,-45.815742,take_heed
-27.002754,-25.297802,lover
20.639364,4.8904653,swallowed
-11.03549,30.80225,sounded
-29.493336,-31.40781,civil
-33.225365,-40.734116,tempted
-31.92372,-25.896755,simplicity
-18.364332,26.974453,sugar
46.83609,22.904768,palm
7.353235,53.178543,cape
-28.272545,-23.509811,prudent
-26.136753,11.558184,tale
